Loss Function,Regularization,Optimizer,Train Loss,Validation Loss,Final Accuracy,Time (s)
CrossEntropyLoss,Dropout,Adam,"[1.271161511540413, 1.109635129570961, 1.0794392377138138, 1.0423962995409966, 1.0175769329071045, 0.9800803661346436, 0.9617560654878616, 0.9332670643925667, 0.9545106962323189, 0.9823723509907722, 0.9767943471670151, 0.9155503585934639, 0.9349489212036133, 0.9652068614959717, 0.9216488376259804, 0.9328175187110901, 0.9079946801066399, 0.9383963495492935, 0.9465893059968948, 0.8973768651485443, 0.8835015371441841, 0.9440527930855751, 0.9379247575998306, 0.9310518354177475, 0.9375350400805473, 0.9289844483137131, 0.9219697490334511, 0.8916537687182426, 0.888172022998333, 0.9002688527107239, 0.9123626798391342, 0.9129670634865761, 0.9171076714992523, 0.8846204429864883, 0.9321718961000443, 0.9490080699324608, 0.8894513323903084, 0.8673523887991905, 0.9500086233019829, 0.9266976863145828, 0.8994096964597702, 0.9162619560956955, 0.9141024202108383, 0.8550135865807533, 0.8773921132087708, 0.8958511874079704, 0.8692839667201042, 0.8703292161226273, 0.9972232058644295, 0.9362796768546104]","[1.1569082140922546, 1.1002057790756226, 1.0484834909439087, 1.008299469947815, 0.9657008051872253, 0.91457599401474, 0.8679090142250061, 0.8356118500232697, 0.8243522942066193, 0.8062177002429962, 0.8003824651241302, 0.7748636603355408, 0.7690697610378265, 0.7800129950046539, 0.7718689739704132, 0.7432977259159088, 0.7194434702396393, 0.7172972857952118, 0.7516496181488037, 0.7458094656467438, 0.7244590818881989, 0.7076855599880219, 0.7002132833003998, 0.731066107749939, 0.7382033467292786, 0.7253328561782837, 0.6994914412498474, 0.7007228434085846, 0.6884342133998871, 0.6957881152629852, 0.6874083280563354, 0.6939795315265656, 0.6949954330921173, 0.7194812297821045, 0.7029649317264557, 0.690324991941452, 0.6988645195960999, 0.690694123506546, 0.7054406404495239, 0.6937937438488007, 0.6931117475032806, 0.7053079903125763, 0.6925484538078308, 0.6917116641998291, 0.6669319570064545, 0.7223597764968872, 0.6902964115142822, 0.6709933876991272, 0.6572755873203278, 0.696637749671936]",0.9666666666666667,0.6414785385131836
CrossEntropyLoss,Dropout,RMSprop,"[1.0732881128787994, 0.9270021617412567, 0.8641050904989243, 0.8323376849293709, 0.7873875051736832, 0.8192567899823189, 0.7731979638338089, 0.8116122260689735, 0.7738903611898422, 0.767657496035099, 0.8060041964054108, 0.7874287143349648, 0.8250603973865509, 0.8283786550164223, 0.703107800334692, 0.8339932784438133, 0.7401683256030083, 0.7934052497148514, 0.7595462799072266, 0.7909240275621414, 0.7851511090993881, 0.7686149701476097, 0.7577070519328117, 0.7461601346731186, 0.7582705020904541, 0.7266562879085541, 0.7485510036349297, 0.6927326172590256, 0.7499182522296906, 0.8027558103203773, 0.7295353263616562, 0.6739868596196175, 0.8411506563425064, 0.7732101157307625, 0.6628374792635441, 0.7474735453724861, 0.7971684858202934, 0.8032791465520859, 0.7897357121109962, 0.7777300477027893, 0.6906982436776161, 0.6753390803933144, 0.7025061845779419, 0.7845874577760696, 0.6703480556607246, 0.6932911388576031, 0.7241359055042267, 0.7398269027471542, 0.7427617162466049, 0.6704446263611317]","[0.9385395348072052, 0.767408162355423, 0.7376101016998291, 0.6962774097919464, 0.6539892554283142, 0.6552672684192657, 0.628801554441452, 0.6299276053905487, 0.592680424451828, 0.5979499518871307, 0.6404308974742889, 0.5940557718276978, 0.5996281802654266, 0.584373950958252, 0.5744913816452026, 0.5733229219913483, 0.5574407279491425, 0.5571377873420715, 0.5735529661178589, 0.5762652158737183, 0.5759924352169037, 0.5471996814012527, 0.5474971681833267, 0.5415321290493011, 0.5628562569618225, 0.5563597679138184, 0.5536216795444489, 0.5463725924491882, 0.5244137048721313, 0.5346268713474274, 0.5165185779333115, 0.5415278375148773, 0.5747860372066498, 0.5330281853675842, 0.5364309549331665, 0.5326298177242279, 0.5681339204311371, 0.5929653644561768, 0.5673809051513672, 0.5714138448238373, 0.504304438829422, 0.5622784197330475, 0.500423327088356, 0.5201103687286377, 0.5152728259563446, 0.4960910230875015, 0.5105647146701813, 0.5322136282920837, 0.5108785629272461, 0.47858481109142303]",0.9666666666666667,0.5841031074523926
CrossEntropyLoss,None,SGD,"[1.0706025213003159, 1.0022435411810875, 0.9659458920359612, 0.9474786072969437, 0.9258626773953438, 0.8945097699761391, 0.8789604231715202, 0.8595691025257111, 0.8430588841438293, 0.8325098529458046, 0.8081948235630989, 0.7866557091474533, 0.7682865411043167, 0.7520643025636673, 0.7268867194652557, 0.7149190604686737, 0.6962160840630531, 0.6705339401960373, 0.6521633714437485, 0.6386355981230736, 0.6321791633963585, 0.6183543056249619, 0.611081451177597, 0.5929602012038231, 0.569726325571537, 0.5710944086313248, 0.561460942029953, 0.5460274443030357, 0.539176769554615, 0.5393054075539112, 0.5267997123301029, 0.5178347229957581, 0.51943189650774, 0.4942978583276272, 0.5016832388937473, 0.4857696667313576, 0.4771653637290001, 0.47913775965571404, 0.48282715305685997, 0.4682641662657261, 0.4557058997452259, 0.4580312520265579, 0.4459407776594162, 0.4431360065937042, 0.43739306554198265, 0.43330464139580727, 0.43637797236442566, 0.433573342859745, 0.4263922981917858, 0.42923734709620476]","[0.9977539777755737, 0.9569327235221863, 0.9335229992866516, 0.9116162657737732, 0.8954876065254211, 0.8730052411556244, 0.8553982377052307, 0.8358172476291656, 0.8179115056991577, 0.8061822354793549, 0.783786952495575, 0.7667819857597351, 0.7464244365692139, 0.7301600575447083, 0.7071662843227386, 0.6927428543567657, 0.6800746619701385, 0.6556567549705505, 0.6428129971027374, 0.6244026720523834, 0.610560268163681, 0.6016963422298431, 0.5850430727005005, 0.5747420489788055, 0.5623241364955902, 0.5537257790565491, 0.545638382434845, 0.5398104786872864, 0.531119167804718, 0.5198020935058594, 0.5137322396039963, 0.5062433183193207, 0.49976591765880585, 0.4984651356935501, 0.4897482693195343, 0.48729339241981506, 0.4767395704984665, 0.47387826442718506, 0.46211500465869904, 0.4568910598754883, 0.4559694826602936, 0.44890256226062775, 0.44266071915626526, 0.4378756284713745, 0.43768440186977386, 0.43352799117565155, 0.4264136254787445, 0.42891407012939453, 0.4192485064268112, 0.4152289479970932]",0.8333333333333334,0.4968290328979492
CrossEntropyLoss,None,Adam,"[1.066536083817482, 0.9514368623495102, 0.856102779507637, 0.7523611858487129, 0.6548254489898682, 0.5814642533659935, 0.529686938971281, 0.46657001227140427, 0.4483867920935154, 0.4326140210032463, 0.40660738572478294, 0.373012900352478, 0.3686162456870079, 0.3270763512700796, 0.3005244918167591, 0.2822636477649212, 0.2692357450723648, 0.26072130911052227, 0.23945697769522667, 0.22018606029450893, 0.21331496722996235, 0.18767535965889692, 0.17899081110954285, 0.18753687664866447, 0.16002145316451788, 0.15145094133913517, 0.14628292806446552, 0.1412179209291935, 0.13155963458120823, 0.1299093058332801, 0.1203914899379015, 0.12186653632670641, 0.1179707064293325, 0.11323645059019327, 0.12057315977290273, 0.10850223479792476, 0.11923748580738902, 0.1163087384775281, 0.11335037602111697, 0.09177448647096753, 0.09693360375240445, 0.09228230221197009, 0.0933096120133996, 0.10039712325669825, 0.08677318831905723, 0.08794404682703316, 0.0856410195119679, 0.09903615340590477, 0.09208151092752814, 0.09580293227918446]","[1.0010303556919098, 0.8896537721157074, 0.7908347249031067, 0.6868438422679901, 0.602920800447464, 0.538506954908371, 0.5008627772331238, 0.45607776939868927, 0.4262549430131912, 0.4087981730699539, 0.3803859204053879, 0.36972813308238983, 0.34258271753787994, 0.3218797743320465, 0.3124960958957672, 0.285180002450943, 0.27103476226329803, 0.2547551169991493, 0.24690601974725723, 0.22882229834794998, 0.21935971081256866, 0.2071424424648285, 0.1986284852027893, 0.1903631016612053, 0.19026578217744827, 0.17362778633832932, 0.1682760789990425, 0.1618012934923172, 0.1574043110013008, 0.15533920377492905, 0.15159612894058228, 0.14287683367729187, 0.1438576988875866, 0.13469016179442406, 0.1368175931274891, 0.12767761573195457, 0.1314527802169323, 0.1289416365325451, 0.11915887519717216, 0.14099417626857758, 0.1155102476477623, 0.12571710720658302, 0.1117689274251461, 0.10958865284919739, 0.10923870652914047, 0.11379106715321541, 0.10342792421579361, 0.11145294085144997, 0.11274894326925278, 0.10060960426926613]",0.9666666666666667,0.5923507213592529
CrossEntropyLoss,None,RMSprop,"[1.1404676586389542, 1.0690222084522247, 0.8994116187095642, 0.7130225002765656, 0.5987471155822277, 0.5196902751922607, 0.46029194444417953, 0.42952943593263626, 0.3864432983100414, 0.3583507724106312, 0.33389775082468987, 0.302112840116024, 0.28441593050956726, 0.27231363393366337, 0.3015828914940357, 0.23710772581398487, 0.21269015595316887, 0.2138015329837799, 0.196220887824893, 0.19331753440201283, 0.19408550299704075, 0.16919792909175158, 0.16943302936851978, 0.1518373265862465, 0.15810867305845022, 0.16115813236683607, 0.14643610175698996, 0.1296903621405363, 0.12420330010354519, 0.14820982608944178, 0.12886239681392908, 0.134100413415581, 0.1297509279102087, 0.12311206012964249, 0.1307184575125575, 0.1085610119625926, 0.10636018728837371, 0.11935072764754295, 0.11518180137500167, 0.12583303079009056, 0.10252990713343024, 0.1059725470840931, 0.09490437945351005, 0.09110255166888237, 0.09147581132128835, 0.09829503763467073, 0.0879010132048279, 0.10697973426431417, 0.1127044337335974, 0.08061488321982324]","[1.0948803424835205, 0.9756208062171936, 0.7868616878986359, 0.6099728643894196, 0.5186380296945572, 0.4702316075563431, 0.4666394144296646, 0.40693315863609314, 0.37457534670829773, 0.3285420387983322, 0.3291437178850174, 0.29348431527614594, 0.2996402084827423, 0.3056696280837059, 0.2817639335989952, 0.251421183347702, 0.24932220578193665, 0.22079995274543762, 0.20156551152467728, 0.20651479810476303, 0.23563067615032196, 0.2390197068452835, 0.17146159708499908, 0.16672712564468384, 0.18926427885890007, 0.15939892828464508, 0.16332704201340675, 0.18919402360916138, 0.21901559457182884, 0.1417623981833458, 0.14416276291012764, 0.15220827609300613, 0.2152334600687027, 0.14173399657011032, 0.13489559292793274, 0.12229270115494728, 0.11943765729665756, 0.14988020807504654, 0.16877688467502594, 0.12805293500423431, 0.11122777312994003, 0.10973828658461571, 0.1078515499830246, 0.1092769131064415, 0.1630120575428009, 0.10624198615550995, 0.16476022452116013, 0.13479355722665787, 0.13191095553338528, 0.09785381332039833]",0.9666666666666667,0.5771493911743164
CrossEntropyLoss,L1,SGD,"[1.2216039448976517, 1.0213693976402283, 1.0063782930374146, 0.9832703396677971, 0.9554688930511475, 0.925410270690918, 0.8941308110952377, 0.8687424659729004, 0.8526775985956192, 0.8224745914340019, 0.7970235645771027, 0.7843669056892395, 0.7587074115872383, 0.7476745471358299, 0.7207868844270706, 0.6985136941075325, 0.6766762137413025, 0.6668755933642387, 0.6640410199761391, 0.6451318711042404, 0.6219267845153809, 0.6164576858282089, 0.5938898399472237, 0.5837006159126759, 0.5824058651924133, 0.5629680305719376, 0.5544928275048733, 0.5410865917801857, 0.5331294573843479, 0.5301315523684025, 0.5443803742527962, 0.5167221836745739, 0.518762182444334, 0.502222690731287, 0.49789201468229294, 0.4923371374607086, 0.48133866116404533, 0.4831358753144741, 0.47491735965013504, 0.4703650623559952, 0.4604872688651085, 0.45262087881565094, 0.45595668256282806, 0.44609343633055687, 0.4482409097254276, 0.44184721633791924, 0.41966143250465393, 0.43702026829123497, 0.41605979576706886, 0.4125964604318142]","[1.011326253414154, 0.9679823219776154, 0.9444219172000885, 0.9401065111160278, 0.8883503377437592, 0.8629185855388641, 0.8376865386962891, 0.8344610035419464, 0.7978560924530029, 0.7872284054756165, 0.7420697212219238, 0.7394862473011017, 0.7040736377239227, 0.6879787445068359, 0.6623610258102417, 0.6748437881469727, 0.630069762468338, 0.6208628714084625, 0.654772013425827, 0.5903409719467163, 0.5896448493003845, 0.5999684631824493, 0.5630289614200592, 0.5404303520917892, 0.5290999859571457, 0.5199665129184723, 0.51100654900074, 0.5267531275749207, 0.528205081820488, 0.5465095490217209, 0.4811657816171646, 0.48331861197948456, 0.4659491181373596, 0.46069444715976715, 0.4558866024017334, 0.45806747674942017, 0.4560326188802719, 0.44536973536014557, 0.4614672064781189, 0.434315949678421, 0.44551336765289307, 0.4291599243879318, 0.42784856259822845, 0.41021282970905304, 0.4072612076997757, 0.4064973294734955, 0.39726121723651886, 0.3980421721935272, 0.3924657255411148, 0.4013615846633911]",0.9333333333333333,0.49466681480407715
CrossEntropyLoss,L1,Adam,"[1.013183742761612, 0.8480206578969955, 0.7595237046480179, 0.6601131334900856, 0.5719330683350563, 0.4908389840275049, 0.46088460087776184, 0.41839132457971573, 0.38652608171105385, 0.34207146242260933, 0.3386739641427994, 0.31208766251802444, 0.2681632563471794, 0.2641629185527563, 0.26305508986115456, 0.21478974632918835, 0.20448877476155758, 0.19009628426283598, 0.19294814858585596, 0.16877563763409853, 0.1737657766789198, 0.17881099041551352, 0.15059467032551765, 0.14722182042896748, 0.1417533317580819, 0.14890324883162975, 0.13549682777374983, 0.14549677539616823, 0.15083526354283094, 0.14457402005791664, 0.14320443477481604, 0.1814235094934702, 0.16354575473815203, 0.12246520444750786, 0.11111396318301558, 0.11671759840101004, 0.11223080195486546, 0.11755593726411462, 0.11370707489550114, 0.10782746132463217, 0.11227367212995887, 0.1130093508400023, 0.1076099444180727, 0.10552592296153307, 0.11348603526130319, 0.128134086728096, 0.10350830387324095, 0.10031912568956614, 0.10542242648079991, 0.10348962061107159]","[0.8550144135951996, 0.7825407981872559, 0.694752424955368, 0.5767702758312225, 0.5033305585384369, 0.453203946352005, 0.4050265699625015, 0.36624710261821747, 0.3413625955581665, 0.30585548281669617, 0.2940271943807602, 0.25501324236392975, 0.23608731478452682, 0.2180217057466507, 0.20624257624149323, 0.1882740780711174, 0.17526790499687195, 0.16656255722045898, 0.15353014320135117, 0.15224387496709824, 0.15037189796566963, 0.13855384290218353, 0.12462957948446274, 0.12472980469465256, 0.12010737508535385, 0.11137335002422333, 0.10941273346543312, 0.10734669864177704, 0.1109829694032669, 0.1101556271314621, 0.09916023910045624, 0.09644259884953499, 0.09251450374722481, 0.09142111241817474, 0.09377671778202057, 0.09080474823713303, 0.08631115406751633, 0.08571064472198486, 0.09047530964016914, 0.08221401274204254, 0.08131258934736252, 0.08733243122696877, 0.07872704043984413, 0.08150509372353554, 0.08065148815512657, 0.07748699560761452, 0.08347408100962639, 0.07426492311060429, 0.07405848242342472, 0.07279065065085888]",0.9666666666666667,0.6056196689605713
CrossEntropyLoss,L1,RMSprop,"[0.9542678445577621, 0.6041105277836323, 0.4927068315446377, 0.43701064586639404, 0.36765219643712044, 0.3601293507963419, 0.329313050955534, 0.28832082636654377, 0.2574077509343624, 0.2705786004662514, 0.243909303098917, 0.23786012642085552, 0.20684747956693172, 0.20371542312204838, 0.19198083318769932, 0.18258692137897015, 0.17758267372846603, 0.16358406282961369, 0.1609893823042512, 0.16441426612436771, 0.20648592337965965, 0.15914492681622505, 0.14195103477686644, 0.13721333909779787, 0.16110022738575935, 0.14131951425224543, 0.1568491468206048, 0.1584175480529666, 0.13322525285184383, 0.16634535044431686, 0.13575424626469612, 0.13394408952444792, 0.12636113073676825, 0.1274239206686616, 0.18197993515059352, 0.13038589153438807, 0.12923120986670256, 0.14005640288814902, 0.11862573819234967, 0.12488356744870543, 0.12644081749022007, 0.12405951600521803, 0.11368401115760207, 0.146893126424402, 0.11664396710693836, 0.12699631974101067, 0.13145267963409424, 0.14281887374818325, 0.12359644612297416, 0.11715440265834332]","[0.9621544182300568, 0.4863680303096771, 0.45484133064746857, 0.36015914380550385, 0.5137266963720322, 0.3270185515284538, 0.32750146836042404, 0.3541586846113205, 0.24259227514266968, 0.2411884218454361, 0.19727931171655655, 0.19728104025125504, 0.29050686210393906, 0.1645253524184227, 0.20477980375289917, 0.21168742328882217, 0.16634920239448547, 0.18000036478042603, 0.16418016329407692, 0.12638183310627937, 0.16277753561735153, 0.12055597081780434, 0.12749508023262024, 0.1168026253581047, 0.1347557120025158, 0.10698581114411354, 0.10546507313847542, 0.11043202131986618, 0.11007561907172203, 0.13190794363617897, 0.09797707200050354, 0.09933629631996155, 0.12256394885480404, 0.09218807518482208, 0.10710434056818485, 0.11043439246714115, 0.09248818084597588, 0.10167505219578743, 0.13046492636203766, 0.09177280962467194, 0.08607635274529457, 0.10274898074567318, 0.21650347858667374, 0.11827374994754791, 0.08299602195620537, 0.111197330057621, 0.1093289889395237, 0.13694788701832294, 0.07798903435468674, 0.07656380161643028]",0.9666666666666667,0.5642929077148438
CrossEntropyLoss,L2,SGD,"[1.1950112581253052, 1.1346375346183777, 1.0839447900652885, 1.0554017797112465, 1.043081633746624, 1.0258999839425087, 1.0120136141777039, 1.0042644813656807, 0.9873484447598457, 0.9757263883948326, 0.9522066786885262, 0.9328043982386589, 0.9187397807836533, 0.901253268122673, 0.8798726350069046, 0.8653115704655647, 0.839068628847599, 0.8197086676955223, 0.7968418449163437, 0.7800789773464203, 0.7628794461488724, 0.7359784841537476, 0.7190384492278099, 0.6971193104982376, 0.6933100819587708, 0.6763057932257652, 0.661235012114048, 0.6360181719064713, 0.6302663087844849, 0.6143588125705719, 0.6013900637626648, 0.5920901075005531, 0.5674976147711277, 0.5707545205950737, 0.5587521716952324, 0.5431022569537163, 0.5434246361255646, 0.5226683877408504, 0.5104829259216785, 0.5153508111834526, 0.5050504691898823, 0.49522263184189796, 0.48946335166692734, 0.4821917191147804, 0.47905483096838, 0.46861740574240685, 0.46677666530013084, 0.459286093711853, 0.4553381912410259, 0.44280173629522324]","[1.1130802035331726, 1.0669018626213074, 1.0334486067295074, 1.0124647617340088, 0.9966997504234314, 0.9839449524879456, 0.9722919166088104, 0.9607720375061035, 0.9471082985401154, 0.9328791797161102, 0.9153424203395844, 0.895739734172821, 0.8774992525577545, 0.8592477142810822, 0.83975550532341, 0.8197035193443298, 0.7987359464168549, 0.7783073782920837, 0.7575806379318237, 0.7376686334609985, 0.7197815477848053, 0.6993966698646545, 0.6803189814090729, 0.6623374819755554, 0.6480143964290619, 0.6332883834838867, 0.6191015243530273, 0.6031419634819031, 0.5906533300876617, 0.5781938433647156, 0.5661579072475433, 0.5547455847263336, 0.5429112911224365, 0.533855676651001, 0.5255155861377716, 0.5132652074098587, 0.505159541964531, 0.49704599380493164, 0.48836538195610046, 0.48175810277462006, 0.4732951372861862, 0.4668232649564743, 0.46150335669517517, 0.4532570391893387, 0.44759517908096313, 0.4408241957426071, 0.43650534749031067, 0.43520180881023407, 0.42663775384426117, 0.41964493691921234]",0.9666666666666667,0.5058436393737793
CrossEntropyLoss,L2,Adam,"[1.2118320912122726, 0.9755735397338867, 0.8587998896837234, 0.7212359979748726, 0.645403765141964, 0.558327604085207, 0.5081157684326172, 0.4570860005915165, 0.4259987026453018, 0.39150261878967285, 0.3551110550761223, 0.3440082035958767, 0.3220731317996979, 0.3155332412570715, 0.29019120894372463, 0.31026189774274826, 0.28604264184832573, 0.25251493230462074, 0.23012234456837177, 0.21170060150325298, 0.20393861457705498, 0.20883410051465034, 0.18019418977200985, 0.1825152039527893, 0.1795668238773942, 0.172510776668787, 0.16442854888737202, 0.15816765930503607, 0.15714417956769466, 0.14379687141627073, 0.1413040542975068, 0.14028068352490664, 0.13720180094242096, 0.14178285468369722, 0.13181195966899395, 0.12568080006167293, 0.13765426073223352, 0.12440196238458157, 0.12002374092116952, 0.12083751615136862, 0.12726030685007572, 0.11389033030718565, 0.12004293035715818, 0.12347253412008286, 0.12396963499486446, 0.11672734934836626, 0.11873610224574804, 0.12896638456732035, 0.13761770399287343, 0.11633491329848766]","[0.9800019860267639, 0.9171800017356873, 0.7472936511039734, 0.637720912694931, 0.5646020770072937, 0.5087509751319885, 0.44304731488227844, 0.39966927468776703, 0.36565224826335907, 0.3379267305135727, 0.3285004645586014, 0.2955784201622009, 0.27524055540561676, 0.25721995532512665, 0.23968973010778427, 0.22785242646932602, 0.21410025656223297, 0.20373234152793884, 0.1970365345478058, 0.18359387665987015, 0.17284014075994492, 0.16661445051431656, 0.15717392414808273, 0.15072373300790787, 0.14444126188755035, 0.14353816211223602, 0.13279051333665848, 0.12865184992551804, 0.1280732825398445, 0.1195865049958229, 0.12296784669160843, 0.1125832051038742, 0.10929010063409805, 0.11182940751314163, 0.10535034164786339, 0.1101241409778595, 0.1018749363720417, 0.09742196276783943, 0.10366784781217575, 0.0963970273733139, 0.09278851374983788, 0.09324530139565468, 0.09277229383587837, 0.09894562140107155, 0.08716391772031784, 0.09511952474713326, 0.0871073566377163, 0.11163001880049706, 0.08794873207807541, 0.08208321779966354]",0.9666666666666667,0.5977287292480469
CrossEntropyLoss,L2,RMSprop,"[1.081817403435707, 0.6362233273684978, 0.5270020999014378, 0.4379159063100815, 0.41063786298036575, 0.4066428393125534, 0.33900096639990807, 0.31898488849401474, 0.3221894074231386, 0.3001639284193516, 0.25539167784154415, 0.23080747202038765, 0.2147719543427229, 0.258367077447474, 0.19640724081546068, 0.20017589628696442, 0.19199831318110228, 0.1803605817258358, 0.18819685373455286, 0.16245680116117, 0.1717227529734373, 0.16945952642709017, 0.15767246205359697, 0.17103214282542467, 0.14330655708909035, 0.13787908479571342, 0.1538039455190301, 0.16954687610268593, 0.13297093659639359, 0.14158980082720518, 0.128934221342206, 0.12894088961184025, 0.17927672248333693, 0.1355835683643818, 0.13530049100518227, 0.12056504702195525, 0.12523833801969886, 0.1159567921422422, 0.1253387788310647, 0.12968978332355618, 0.1306162802502513, 0.14458184223622084, 0.1333782346919179, 0.11345613095909357, 0.1287850164808333, 0.10592921636998653, 0.10992091335356236, 0.10741502698510885, 0.17545202933251858, 0.1240075109526515]","[0.6701428294181824, 0.5195763856172562, 0.44809842109680176, 0.42890456318855286, 0.6068546324968338, 0.3462854325771332, 0.3635512590408325, 0.3093005567789078, 0.2858074903488159, 0.24537158012390137, 0.25269781798124313, 0.2162923663854599, 0.31813427060842514, 0.20357587188482285, 0.2038300260901451, 0.20269114524126053, 0.17718281596899033, 0.16486339271068573, 0.29439112544059753, 0.1601809486746788, 0.14995547384023666, 0.20777276158332825, 0.14733365923166275, 0.255674846470356, 0.14270077645778656, 0.1499563828110695, 0.19805321097373962, 0.1418956257402897, 0.12674573436379433, 0.18254629522562027, 0.2939803972840309, 0.11822252348065376, 0.1923423744738102, 0.42463503777980804, 0.11192148178815842, 0.10971115902066231, 0.2581612542271614, 0.12459101155400276, 0.10885919257998466, 0.1065392903983593, 0.36368222534656525, 0.15199197083711624, 0.104250218719244, 0.10306812077760696, 0.11952215060591698, 0.10641667619347572, 0.10292896255850792, 0.2551598846912384, 0.18461473286151886, 0.27757834643125534]",0.8666666666666667,0.5755741596221924
CrossEntropyLoss,Dropout,SGD,"[1.5094530284404755, 1.348463200032711, 1.148642048239708, 1.1901631504297256, 1.1614260524511337, 1.0820947661995888, 1.0710376426577568, 1.075837880373001, 1.0873914957046509, 1.0472249165177345, 1.0304057151079178, 1.0029194205999374, 1.0099137499928474, 0.9965245798230171, 0.9902030751109123, 0.9623453617095947, 0.9426943436264992, 0.9233205541968346, 0.9770717024803162, 0.9705242589116096, 0.9202800244092941, 0.9075635150074959, 0.9770921543240547, 0.893310546875, 0.8993084579706192, 0.8610935062170029, 0.8827427923679352, 0.8649616912007332, 0.8277582824230194, 0.900189183652401, 0.8827179595828056, 0.8623186871409416, 0.8377957716584206, 0.8365974128246307, 0.8234233781695366, 0.8557501882314682, 0.8984111621975899, 0.8064411208033562, 0.8778823837637901, 0.7975842878222466, 0.7801811546087265, 0.8384181037545204, 0.8082817494869232, 0.7412024661898613, 0.7464934512972832, 0.8508844375610352, 0.7930221408605576, 0.8066032901406288, 0.8863930627703667, 0.8385482877492905]","[1.2223015427589417, 1.1682798266410828, 1.1354544758796692, 1.1136266589164734, 1.0841363668441772, 1.0645357966423035, 1.0495290756225586, 1.0649321675300598, 1.049582302570343, 1.0207048952579498, 1.00875923037529, 0.9872517287731171, 0.9917080700397491, 0.9789547920227051, 0.9674302339553833, 0.9448191821575165, 0.9276672601699829, 0.9145261943340302, 0.9092690646648407, 0.9082431495189667, 0.8910245895385742, 0.8637577295303345, 0.8690787255764008, 0.8548129796981812, 0.8424193859100342, 0.8206992149353027, 0.8126294612884521, 0.79131218791008, 0.7818898856639862, 0.7787626385688782, 0.7879808247089386, 0.7878192067146301, 0.787141740322113, 0.7689819633960724, 0.7551941275596619, 0.7446573972702026, 0.750725120306015, 0.7283037900924683, 0.7423689365386963, 0.7302126288414001, 0.7175219058990479, 0.7209087312221527, 0.7056081295013428, 0.6935771107673645, 0.7047111392021179, 0.6999177634716034, 0.704907238483429, 0.6996990144252777, 0.6951411068439484, 0.693993866443634]",0.7333333333333333,0.49084043502807617
